Date,Measurement tool,Site,1,2,3,4,5,6,7,8,9,Max Etch Rate,Min Etch Rate,Etch Rate (A/Min),"%
STDEV",% Uni,Result, Employee Code,Lot ID,Remarks,LSL,USL,LCL,UCL,% Uni USL,% Uni UCL
,,Post,25534.66,25342.12,25479.46,25461.31,25918.11,25602.52,25407.68,25365.14,25613.04,,,,,,,,,,,,,,,
,,ER(Å/Min),10888.65,11028.45,10729.56,10573.53,9905.85,10618.86,10773.96,10879.44,10824.87,,,,,,,,,,,,,,,
06-01-18,MTOP1,Pre,29077.51,28888.38,28944.13,28902.38,29077.97,29071,28881.17,28892.43,29101.13,11603.31,10316.28,11188.21333,399.3354488,3.56925129,Pass,121,,,9000,15600,8090,12070,6,6
,,Post,25318.91,25020.61,25126.77,25224.41,25639.21,25296.52,25252,25141.03,25252,,,,,,,,,,,,,,,
,,ER(Å/Min),11275.8,11603.31,11452.08,11033.91,10316.28,11323.44,10887.51,11254.2,11547.39,,,,,,,,,,,,,,,
06-05-18,MTOP1,Pre,29091.66,28889.68,28922.99,28872.03,29054.19,29031.93,28867.55,28869.72,29088.27,9871.59,8607.48,9493.406667,378.3450221,3.98534515,Fail,1335,,,9000,15600,8090,12070,6,6
,,Post,25801.13,25607.55,25767.15,25763.01,26185.03,25882.89,25685.37,25639.38,25876.29,,,,,,,,,,,,,,,
,,ER(Å/Min),9871.59,9846.39,9467.52,9327.06,8607.48,9447.12,9546.54,9691.02,9635.94,,,,,,,,,,,,,,,
06-05-18,MTOP1,Pre,29118.99,28866.56,28848.6,28854.28,29106.52,29019.16,28880.48,28856.79,29084.47,11409.54,10415.37,11089.07,295.1174976,2.23078,Pass,1335,Q18240001.F1,,9000,15600,8090,12070,6,6
,,Post,25647.2,25202.69,25141.63,25055.58,25352.56,25339.69,25077.3,25149.42,25402.57,,,,,,,,,,,,,,,
,,ER(Å/Min),10415.37,10991.61,11120.91,11396.1,11261.88,11038.41,11409.54,11122.11,11045.7,,,,,,,,,,,,,,,
06-09-18,MTOP1,Pre,28995.94,28838.15,28882.5,28841.47,29038.11,28993.19,28823.94,28833.63,29028.04,10047.33,9419.73,9689.916667,201.9512151,2.084137791,Pass,121,Q18230075.F1,,9000,15600,8090,12070,6,6
,,Post,25743.45,25553.65,25696.84,25682.22,25689,25853.28,25636.36,25564.06,25786.36,,,,,,,,,,,,,,,
,,ER(Å/Min),9757.47,9853.5,9556.98,9477.75,10047.33,9419.73,9562.74,9808.71,9725.04,,,,,,,,,,,,,,,
06/14/2018,MTOP1,Pre,29005.91,28844.07,28835.65,28841.98,29053.07,29008.66,28824.82,28834.89,29055.43,9720.87,8241.96,9333.81,464.2539703,4.973895657,Fail,1159,,,9000,15600,8090,12070,6,6
,,Post,26258.59,25790.63,25722.42,25601.69,25813.24,25797.97,25609.9,25720.15,25988.46,,,,,,,,,,,,,,,
,,ER(Å/Min),8241.96,9160.32,9339.69,9720.87,9719.49,9632.07,9644.76,9344.22,9200.91,,,,,,,,,,,,,,,
06/14/2018,MTOP1,Pre,29036.79,28865.94,28848.58,28855.54,29030.64,28998.26,28845.43,28866.81,29099.23,9973.11,9016.89,9567.153333,299.911663,3.134805648,Pass,1159,Q18250003.F1,,9000,15600,8090,12070,6,6
,,Post,26031.16,25750.51,25705.47,25617.39,25706.27,25682.56,25634.82,25716.17,25901.41,,,,,,,,,,,,,,,
,,ER(Å/Min),9016.89,9346.29,9429.33,9714.45,9973.11,9947.1,9631.83,9451.92,9593.46,,,,,,,,,,,,,,,
06/20/2018,MTOP1,Pre,29069,28956,28971,28957,29047,29050,28951,28957,29051,10551,9222,10157.66667,395.7881378,3.896447391,Pass,1519,,,9000,15600,8090,12070,6,6
,,Post,25552,25479,25580,25622,25973,25698,25554,25498,25580,,,,,,,,,,,,,,,
,,ER(Å/Min),10551,10431,10173,10005,9222,10056,10191,10377,10413,,,,,,,,,,,,,,,
06/25/2018,MTOP1,Pre,28948.66,28904.41,28941.68,28878.09,28966.88,28972.16,28894.62,28866.24,28925.13,11571.21,10500.12,11244.92,333.5846624,2.966536555,Pass,1335,Q18260054.F1,,9000,15600,8090,12070,6,6
,,Post,25448.62,25172.83,25178.16,25021.02,25130.08,25167.87,25059.65,25128.35,25256.53,,,,,,,,,,,,,,,
,,ER(Å/Min),10500.12,11194.74,11290.56,11571.21,11510.4,11412.87,11504.91,11213.67,11005.8,,,,,,,,,,,,,,,
06/29/2018,MTOP1,Pre,28857.75,28754.71,28736.98,28747.04,28812.47,28830.51,28735.86,28754.45,28863.32,10369.89,9375.48,10090.41667,320.4630169,3.175914608,Pass,1340,,,9000,15600,8090,12070,6,6
,,Post,25411.26,25298.08,25378.12,25406.36,25687.31,25536,25378.71,25309.69,25416.31,,,,,,,,,,,,,,,
,,ER(Å/Min),10339.47,10369.89,10076.58,10022.04,9375.48,9883.53,10071.45,10334.28,10341.03,,,,,,,,,,,,,,,
07-03-18,MTOP1,Pre,28854.5,28769.22,28758.21,28756.19,28858.68,28857.6,28756.42,28744.63,28845.67,9645.78,9277.11,9487.953333,107.6218509,1.134299961,Pass,1159,Q18270033.F1,,9000,15600,8090,12070,6,6
,,Post,25762.13,25614.28,25632.38,25571.37,25682.01,25693.22,25591.3,25560.16,25630.41,,,,,,,,,,,,,,,
,,ER(Å/Min),9277.11,9464.82,9377.49,9554.46,9530.01,9493.14,9495.36,9553.41,9645.78,,,,,,,,,,,,,,,
07-07-18,MTOP1,Pre,28169.33,28134.36,28144.73,28079.44,28090.83,28024.19,28082,28128.49,28102.99,14684.01,10295.97,12160.82,1317.72007,10.83578303,Fail,1428,Q18270095.F1,,9000,15600,8090,12070,6,6
,,Post,23870.46,24065.29,23250.06,24028.64,23775.13,24153.5,24563.8,24696.5,24070.52,,,,,,,,,,,,,,,
,,ER(Å/Min),12896.61,12207.21,14684.01,12152.4,12947.1,11612.07,10554.6,10295.97,12097.41,,,,,,,,,,,,,,,
07-12-18,MTOP1,Pre,28873.33,28807.34,28852.51,28794.1,28882.79,28874.45,28792.88,28800.57,28855.48,10351.74,9906.9,10221.68667,137.8125859,1.348237237,Pass,121,,,9000,15600,8090,12070,6,6
,,Post,25436.49,25362.63,25474.86,25402.61,25580.49,25423.87,25366.71,25380.46,25440.27,,,,,,,,,,,,,,,
,,ER(Å/Min),10310.52,10334.13,10132.95,10174.47,9906.9,10351.74,10278.51,10260.33,10245.63,,,,,,,,,,,,,,,
07/16/2018,MTOP1,Pre,28939.32,28886.7,28939.52,28881.23,28976.15,28971.53,28876.45,28877.3,28946.98,10871.91,10345.89,10723.46,154.7130104,1.442752716,Pass,121,,,10000,15600,8090,12070,6,6
,,Post,25367.31,25262.73,25365.31,25301.52,25527.52,25405.12,25285.44,25254.69,25355.16,,,,,,,,,,,,,,,
,,ER(Å/Min),10716.03,10871.91,10722.63,10739.13,10345.89,10699.23,10773.03,10867.83,10775.46,,,,,,,,,,,,,,,
07/20/2018,MTOP1,Pre,28946.4,28846.64,28840.83,28834.22,28930.71,28907.6,28834.19,28827.91,28947.37,10017.45,9523.41,9874.29,143.9312211,1.457636155,Fail,,,,10000,15600,8090,12070,6,6
,,Post,25629.54,25507.49,25560.02,25556.44,25756.24,25594.66,25514.18,25521.55,25652.88,,,,,,,,,,,,,,,
,,ER(Å/Min),9950.58,10017.45,9842.43,9833.34,9523.41,9938.82,9960.03,9919.08,9883.47,,,,,,,,,,,,,,,
07/20/2018,MTOP1,Pre,28934.15,28841.24,28834.65,28826.78,28918.63,28918.85,28822.56,28827.45,28934.24,11256.45,10737.78,11092.16667,163.3261088,1.472445498,Pass,,,,10000,15600,8090,12070,6,6
,,Post,25220.44,25089.09,25153.77,25121.73,25339.37,25180.23,25082,25111.22,25284.2,,,,,,,,,,,,,,,
,,ER(Å/Min),11141.13,11256.45,11042.64,11115.15,10737.78,11215.86,11221.68,11148.69,10950.12,,,,,,,,,,,,,,,
07/23/2018,MTOP1,Pre,28076.35,28054.05,28105.05,28019.03,27943.49,27982.16,28014.18,28040.84,27996.7,13550.76,8886.39,10843.13333,1453.476202,13.40457742,Fail,1340,,,10000,15600,8090,12070,6,6
,,Post,24866.54,24494.77,23588.13,23894.5,24981.36,24645.08,24702.6,24327.4,24202.07,,,,,,,,,,,,,,,
,,ER(Å/Min),9629.43,10677.84,13550.76,12373.59,8886.39,10011.24,9934.74,11140.32,11383.89,,,,,,,,,,,,,,,
07/23/2018,MTOP1,Pre,28930.13,28843.32,28903.47,28852.12,28892.2,28920.31,28847.19,28842.19,28892.94,10907.13,10596.87,10793.33,102.902789,0.95339241,Pass,1159,Q18300037.F1,,10000,15600,8090,12070,6,6
,,Post,25397.84,25263,25346.66,25232.55,25287.67,25298.43,25237.5,25223,25257.23,,,,,,,,,,,,,,,
,,ER(Å/Min),10596.87,10740.96,10670.43,10858.71,10813.59,10865.64,10829.07,10857.57,10907.13,,,,,,,,,,,,,,,
07/27/2018,MTOP1,Pre,29289.61,29208.75,29223.34,29214.07,29297.94,29253.86,29210.18,29214.67,29310.42,12390.15,11991.93,12225.54667,128.8670426,1.054080003,Pass,121,,,10000,15600,8090,12070,6,6
,,Post,25292.3,25128.9,25167.23,25102,25227.05,25225.7,25122.64,25100.01,25180.37,,,,,,,,,,,,,,,
,,ER(Å/Min),11991.93,12239.55,12168.33,12336.21,12212.67,12084.48,12262.62,12343.98,12390.15,,,,,,,,,,,,,,,
07/31/2018,MTOP1,Pre,29264.79,29181.72,29218.89,29160.89,29226.16,29221.48,29169.41,29168.17,29243.13,11483.31,11064.12,11376.37125,134.0164639,1.178024705,Pass,1428,Q18310052.F1,,10000,15600,8090,12070,6,6
,,Post,25469.53,25353.95,25422.55,25383.37,25538.12,25402.95,25356.24,25359.43,25436.25,1,,,,,,,,,,,,,,
,,ER(Å/Min),,11483.31,11389.02,11332.56,11064.12,11455.59,11439.51,11426.22,11420.64,,,,,,,,,,,,,,,
08-05-18,MTOP1,Pre,28862.06,28803.05,28863.72,28796.87,28872.9,28864.81,28790.11,28799.21,28838.22,11647.68,11095.44,11502.84333,168.3350421,1.463421149,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25037.83,24926.42,25032.31,24978.87,25174.42,25005.96,24945.13,24916.65,24964.83,,,,,,,,,,,,,,,
,,ER(Å/Min),11472.69,11629.89,11494.23,11454,11095.44,11576.55,11534.94,11647.68,11620.17,,,,,,,,,,,,,,,
08-09-18,MTOP1,Pre,29184.48,29134.71,29166.54,29133.04,29232.03,29188.28,29128.53,29129.93,29140,11718.69,11526.93,11637.87,73.28742576,0.629732294,Pass,,,,10000,15600,8090,12070,6,6
,,Post,25299.86,25231.5,25315.68,25260.9,25389.72,25286.9,25222.3,25234.57,25282.5,,,,,,,,,,,,,,,
,,ER(Å/Min),11653.86,11709.63,11552.58,11616.42,11526.93,11704.14,11718.69,11686.08,11572.5,,,,,,,,,,,,,,,
08/14/2018,MTOP1,Pre,29108.46,29045.02,29080.97,29035.87,29093.93,29091.29,29033.36,29054.64,29130.14,10958.37,10612.65,10863.35667,111.7850778,1.029010473,Pass,1159,Q18330038.F1,,10000,15600,8090,12070,6,6
,,Post,25570.91,25429.16,25488.54,25403.71,25474.96,25439.6,25397.21,25401.85,25477.67,,,,,,,,,,,,,,,
,,ER(Å/Min),10612.65,10847.58,10777.29,10896.48,10856.91,10955.07,10908.45,10958.37,10957.41,,,,,,,,,,,,,,,
08/20/2018,MTOP1,Pre,29091.68,29031.41,29070.08,29028.26,29096.1,29083.88,29024.08,29028.71,29079.88,12004.53,11570.88,11889.63667,134.296176,1.129522959,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25141,25029.9,25112.98,25062.94,25239.14,25093.53,25027.05,25032.29,25126.34,,,,,,,,,,,,,,,
,,ER(Å/Min),11852.04,12004.53,11871.3,11895.96,11570.88,11971.05,11991.09,11989.26,11860.62,,,,,,,,,,,,,,,
08/24/2018,MTOP1,Pre,29184,29080,29073,29084,29169,29146,29082,29089,29164,11637,11220,11525.66667,138.5568475,1.202159073,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25323,25214,25271,25258,25429,25267,25233,25212,25287,,,,,,,,,,,,,,,
,,ER(Å/Min),11583,11598,11406,11478,11220,11637,11547,11631,11631,,,,,,,,,,,,,,,
08/27/2018,MTOP1,Pre,29109.1,29020.46,29030.44,29014.41,29068.16,29098.13,29015.38,29015.25,29102.51,10006.41,9685.08,9848.056667,124.4585869,1.263788289,Fail,121/1428,Q18350034.F1, QC after chamber PM,10000,15600,8090,12070,6,6
,,Post,25783.23,25736.65,25795.3,25764.84,25839.8,25765.03,25748.65,25729.13,25767.04,,,,,,,,,,,,,,,
,,ER(Å/Min),9977.61,9851.43,9705.42,9748.71,9685.08,9999.3,9800.19,9858.36,10006.41,,,,,,,,,,,,,,,
08/28/2018,MTOP1,Pre,29102.72,29049.78,29104.57,29050.15,29129.81,29124.62,29056.5,29048.42,29101.96,10494.81,10157.22,10289.91,108.9146994,1.058461147,Pass,74,,Lamp current increased and ran 10sea wfs,10000,15600,8090,12070,6,6
,,Post,25707.14,25645.29,25718.83,25623.75,25663.36,25679.26,25647.49,25609.99,25603.69,,,,,,,,,,,,,,,
,,ER(Å/Min),10186.74,10213.47,10157.22,10279.2,10399.35,10336.08,10227.03,10315.29,10494.81,,,,,,,,,,,,,,,
09-01-18,MTOP1,Pre,29084.68,29060.55,29107.04,29007.95,29149.48,29072.12,29013.73,29029.88,29129.24,11979.63,11302.89,11715.5,189.0053886,1.613293403,Pass,1335,Q18350111.F1,,10000,15600,8090,12070,6,6
,,Post,25317.05,25130.12,25179.92,25098.26,25200.87,25210.51,25118.53,25116.88,25136.03,,,,,,,,,,,,,,,
,,ER(Å/Min),11302.89,11791.29,11781.36,11729.07,11845.83,11584.83,11685.6,11739,11979.63,,,,,,,,,,,,,,,
09-05-18,MTOP1,Pre,29067.52,29059,29098.93,29127.29,29136.5,29054.2,29037.31,29069.66,29142.82,12687.81,12285.48,12467.19,156.5152414,1.25541715,Pass,1428,,,10000,15600,8090,12070,6,6
,,Post,24966.92,24930.37,25003.77,24898.02,24923.91,24920.48,24920.48,24899.71,24928,,,,,,,,,,,,,,,
,,ER(Å/Min),12301.8,12385.89,12285.48,12687.81,12637.77,12401.16,12350.49,12509.85,12644.46,,,,,,,,,,,,,,,
09-09-18,MTOP1,Pre,29097.88,29013.79,29011.7,28997.83,29061.82,29062.43,29000.24,29014.59,29091.51,12038.04,11637.78,11870.81667,142.6772895,1.201916376,Pass,74,,,10000,15600,8090,12070,6,6
,,Post,25218.62,25079.89,25126.23,25017.58,25075.41,25077.16,25041.07,25024.55,25078.83,,,,,,,,,,,,,,,
,,ER(Å/Min),11637.78,11801.7,11656.41,11940.75,11959.23,11955.81,11877.51,11970.12,12038.04,,,,,,,,,,,,,,,
09/13/2018,MTOP1,Pre,29147.46,29072.85,29136.2,29068.68,29137.43,29138.9,29061.81,29061.46,29138.16,15180.93,13939.65,14813.07333,366.3109994,2.472889934,Pass,121,,,10000,15600,8090,12070,6,6
,,Post,24500.91,24164.41,24139.21,24008.37,24211.05,24208.18,24034.79,24041.71,24215.1,,,,,,,,,,,,,,,
,,ER(Å/Min),13939.65,14725.32,14990.97,15180.93,14779.14,14792.16,15081.06,15059.25,14769.18,,,,,,,,,,,,,,,
09/17/2018,MTOP1,Pre,29300.05,29198.59,29191.78,29181.54,29281.19,29255.08,29188.79,29179.46,29274.16,13261.23,12831.93,13092.86333,128.7191033,0.983124165,Pass,1340,Q18380021.F1,,10000,15600,8090,12070,6,6
,,Post,25022.74,24848.51,24868.37,24791.49,24906.71,24888.66,24811.13,24780.69,24853.75,,,,,,,,,,,,,,,
,,ER(Å/Min),12831.93,13050.24,12970.23,13170.15,13123.44,13099.26,13132.98,13196.31,13261.23,,,,,,,,,,,,,,,
09/21/2018,MTOP1,Pre,29256.15,29170.31,29159.22,29175.26,29271.68,29243.58,29157.7,29159.51,29237.9,11579.31,11189.52,11444.44667,134.6974018,1.17696736,Pass,102,,,10000,15600,8090,12070,6,6
,,Post,25526.31,25375.1,25399.29,25342.97,25418.79,25390.37,25337.51,25329.5,25378.13,,,,,,,,,,,,,,,
,,ER(Å/Min),11189.52,11385.63,11279.79,11496.87,11558.67,11559.63,11460.57,11490.03,11579.31,,,,,,,,,,,,,,,
09/25/2018,MTOP1,Pre,29204.1,29123.45,29118.57,29112.95,29192.92,29200.46,29109.27,29109.67,29187.54,12891.15,12157.17,12600.84333,205.5793508,1.631472953,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25151.71,24942.77,24965.62,24891.62,24983.4,24960.37,24899.9,24870.52,24890.49,,,,,,,,,,,,,,,
,,ER(Å/Min),12157.17,12542.04,12458.85,12663.99,12628.56,12720.27,12628.11,12717.45,12891.15,,,,,,,,,,,,,,,
09/29/2018,MTOP1,Pre,29183.83,29101.88,29094.14,29079.75,29154.26,29145.21,29081.43,29087.78,29186.48,11974.59,11545.83,11815.12,145.3120926,1.229882494,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25335.22,25182.91,25216.93,25117.29,25175.53,25195.44,25139.36,25111.77,25194.95,,,,,,,,,,,,,,,
,,ER(Å/Min),11545.83,11756.91,11631.63,11887.38,11936.19,11849.31,11826.21,11928.03,11974.59,,,,,,,,,,,,,,,
10-03-18,MTOP1,Pre,29146.65,29087.19,29095.79,29068.87,29138.09,29134.4,29068.06,29076.01,29128.56,11674.86,11271.63,11508.25667,136.9295465,1.18983744,Pass,74,,,10000,15600,8090,12070,6,6
,,Post,25389.44,25266.09,25325.21,25215.36,25286.92,25242.78,25222.23,25221.85,25248.97,,,,,,,,,,,,,,,
,,ER(Å/Min),11271.63,11463.3,11311.74,11560.53,11553.51,11674.86,11537.49,11562.48,11638.77,,,,,,,,,,,,,,,
10-08-18,MTOP1,Pre,29018.42,28936.92,29007.76,28935.39,28958.65,28963.29,28923.81,28936.86,29019.18,11136.75,10563.96,10921.30333,186.8484711,1.710862389,Pass,1335,Q18410006.F1,,10000,15600,8090,12070,6,6
,,Post,25497.1,25346.75,25413.29,25269.09,25248.39,25293.76,25289.52,25271.54,25306.93,,,,,,,,,,,,,,,
,,ER(Å/Min),10563.96,10770.51,10783.41,10998.9,11130.78,11008.59,10902.87,10995.96,11136.75,,,,,,,,,,,,,,,
10-12-18,MTOP1,Pre,29018.42,28936.92,29007.76,28935.39,28958.65,28963.29,28923.81,28936.86,29019.18,16255.35,10397.1,12371.62,1626.986897,13.15096081,Fail,1335,,,10000,15600,8090,12070,6,6
,,Post,25135.13,24658.99,25542.06,25130.05,24931.64,24781.72,25017.66,24787.44,23600.73,,,,,,,,,,,,,,,
,,ER(Å/Min),11649.87,12833.79,10397.1,11416.02,12081.03,12544.71,11718.45,12448.26,16255.35,,,,,,,,,,,,,,,
10/17/2018,MTOP1,Pre,29111.16,29014.35,29027.52,29014.28,29067.71,29061.9,29006.27,29018.68,29102.23,11931.15,10972.5,11537.21333,277.5052815,2.405305973,Pass,121,Q18420064.F1,,10000,15600,8090,12070,6,6
,,Post,25134.11,25117.16,25241.82,25233.08,25410.21,25165.74,25148.59,25152.95,25208.8,,,,,,,,,,,,,,,
,,ER(Å/Min),11931.15,11691.57,11357.1,11343.6,10972.5,11688.48,11573.04,11597.19,11680.29,,,,,,,,,,,,,,,
10/22/2018,MTOP1,Pre,29063.5,28993.92,28996.11,28982.96,29047.93,29036.06,28995.41,28985.26,29051.55,11082,10495.74,10861.69333,172.1911011,1.58530623,Pass,1335,Q18430012.F1,,10000,15600,8090,12070,6,6
,,Post,25564.92,25384.29,25431.03,25344.25,25353.93,25387.49,25362.62,25339.56,25399.53,,,,,,,,,,,,,,,
,,ER(Å/Min),10495.74,10828.89,10695.24,10916.13,11082,10945.71,10898.37,10937.1,10956.06,,,,,,,,,,,,,,,
10/26/2018,MTOP1,Pre,29006.78,28915.24,28914.24,28908.88,29007.18,29003.22,28920.11,28910.41,28992.56,11058.66,10107.45,10731.82667,290.5466721,2.707336608,Pass,1159,Q18430123.F1,,10000,15600,8090,12070,6,6
,,Post,25637.63,25389.03,25369.39,25281.96,25331.22,25317,25283.56,25336.49,25436.86,,,,,,,,,,,,,,,
,,ER(Å/Min),10107.45,10578.63,10634.55,10880.76,11027.88,11058.66,10909.65,10721.76,10667.1,,,,,,,,,,,,,,,
10/30/2018,MTOP1,Pre,28942.94,28894.01,28896.01,28897.29,28972.16,28981.6,28897.03,28893.27,28978.38,11842.65,11236.44,11633.58,192.5991454,1.655544944,Pass,64,Q18440042.F1,,10000,15600,8090,12070,6,6
,,Post,24995.39,24976.63,25078.85,25051.93,25226.68,25088.39,25005.87,24975.37,25052.84,,,,,,,,,,,,,,,
,,ER(Å/Min),11842.65,11752.14,11451.48,11536.08,11236.44,11679.63,11673.48,11753.7,11776.62,,,,,,,,,,,,,,,
11-05-18,MTOP1,Pre,28977.02,28934.61,28959.28,28938.57,29004.88,29011.51,28929,28929.56,28999.98,11279.19,10624.59,10996.62667,198.5897449,1.805915131,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25435.49,25311.3,25356.9,25233.09,25245.15,25310.26,25263.74,25247.71,25290.89,,,,,,,,,,,,,,,
,,ER(Å/Min),10624.59,10869.93,10807.14,11116.44,11279.19,11103.75,10995.78,11045.55,11127.27,,,,,,,,,,,,,,,
11-09-18,MTOP1,Pre,28960.58,28853.26,28859.98,28843.44,28944.88,28925.63,28840.69,28853.25,28957.29,11410.38,10927.44,11283.25333,147.7293588,1.309279819,Pass,1159,Q18450093.F1,,10000,15600,8090,12070,6,6
,,Post,25318.1,25113.53,25103.14,25041.77,25157.08,25159.66,25053.87,25049.79,25192.3,,,,,,,,,,,,,,,
,,ER(Å/Min),10927.44,11219.19,11270.52,11405.01,11363.4,11297.91,11360.46,11410.38,11294.97,,,,,,,,,,,,,,,
11/14/2018,MTOP1,Pre,28987.94,28916.8,28929.85,28903.84,28966.19,28966.36,28891.38,28914.1,28964.58,12555.21,11474.67,12187.51667,328.4103518,2.694645356,Pass,121,Q18460048.F1,,10000,15600,8090,12070,6,6
,,Post,24802.87,24778.71,24911.59,24893.44,25141.3,24925.18,24834.19,24783.04,24808.17,,,,,,,,,,,,,,,
,,ER(Å/Min),12555.21,12414.27,12054.78,12031.2,11474.67,12123.54,12171.57,12393.18,12469.23,,,,,,,,,,,,,,,
11/20/2018,MTOP1,Pre,29002.84,28904.03,28910.93,28902.97,28993.92,28969.38,28893.21,28895.12,28982.4,10079.4,9102.3,9719.656667,292.5134063,3.009503487,Fail,1159,,,10000,15600,8090,12070,6,6
,,Post,25968.74,25730.08,25724.11,25615.05,25634.12,25644,25636.17,25647.98,25695.58,,,,,,,,,,,,,,,
,,ER(Å/Min),9102.3,9521.85,9560.46,9863.76,10079.4,9976.14,9771.12,9741.42,9860.46,,,,,,,,,,,,,,,
11/20/2018,MTOP1,Pre,29088.33,29005.51,29042.11,29007.09,29061.08,29055.31,28994.52,29000.1,29059.34,11347.26,10709.46,11112.71,195.7444781,1.761446831,Pass,1159,Q18470038.F1,,10000,15600,8090,12070,6,6
,,Post,25518.51,25337.4,25394.41,25265.46,25278.66,25309.7,25283.41,25274.69,25313.02,,,,,,,,,,,,,,,
,,ER(Å/Min),10709.46,11004.33,10943.1,11224.89,11347.26,11236.83,11133.33,11176.23,11238.96,,,,,,,,,,,,,,,
11/20/2018,MTOP1,Pre,28929.58,28848.07,28860.82,28859.33,28935.03,28908.61,28845.87,28852.98,28931.75,11023.89,10374.84,10837.95667,202.0780842,1.864540434,Pass,64,Q18470083.F1,,10000,15600,8090,12070,6,6
,,Post,25471.3,25266.59,25287.16,25202.64,25260.4,25275.31,25218.33,25206.03,25270.41,,,,,,,,,,,,,,,
,,ER(Å/Min),10374.84,10744.44,10720.98,10970.07,11023.89,10899.9,10882.62,10940.85,10984.02,,,,,,,,,,,,,,,
11/29/2018,MTOP1,Pre,28859.87,28848.61,28897.31,28826.36,28896.91,28882.37,28831.85,28841.98,26693.36,11381.28,10680.33,11081.28,206.3021945,1.861718091,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25175.84,25125.93,25256.25,25167.11,25336.8,25122.07,25116.96,25134.22,22899.6,,,,,,,,,,,,,,,
,,ER(Å/Min),11052.09,11168.04,10923.18,10977.75,10680.33,11280.9,11144.67,11123.28,11381.28,,,,,,,,,,,,,,,
12-03-18,MTOP1,Pre,28843.4,28769.94,28776.4,28754.43,28826.59,28837.65,28753.22,28752.35,28827.63,10962.84,10162.05,10671.42667,236.1447098,2.212869161,Pass,64,,,10000,15600,8090,12070,6,6
,,Post,25456.05,25256.9,25269.75,25146.68,25172.31,25226.83,25170.06,25178.58,25250.17,,,,,,,,,,,,,,,
,,ER(Å/Min),10162.05,10539.12,10519.95,10823.25,10962.84,10832.46,10749.48,10721.31,10732.38,,,,,,,,,,,,,,,
12-04-18,MTOP1,Pre,28887.91,28803.2,28805.5,28801.53,28886.25,28873.24,28800.84,28796.2,28902.42,11515.38,10728.45,11248.79333,230.9215122,2.052855852,Pass,1159,,trade test of Harmesh Singh,10000,15600,8090,12070,6,6
,,Post,25311.76,25090.21,25102.13,25007.33,25047.79,25097.74,25027.4,25014.72,25111.63,,,,,,,,,,,,,,,
,,ER(Å/Min),10728.45,11138.97,11110.11,11382.6,11515.38,11326.5,11320.32,11344.44,11372.37,,,,,,,,,,,,,,,
12/14/2018,MTOP1,Pre,28988,28792,28797,28801,28974,29011,28810,28795,29012,10374,9366,10074.66667,307.7515231,3.054706754,Fail,121,,,10000,15600,8090,12070,6,6
,,Post,25568,25366,25465,25483,25852,25553,25400,25377,25692,,,,,,,,,,,,,,,
,,ER(Å/Min),10260,10278,9996,9954,9366,10374,10230,10254,9960,,,,,,,,,,,,,,,
12/14/2018,MTOP1,Pre,28818.18,28752.62,28806.22,28756.22,28833.86,28824.57,28749.7,28744.57,28817.05,10975.41,10160.55,10714.69,248.1883605,2.316337295,Pass,121,Q18500038.F1,,10000,15600,8090,12070,6,6
,,Post,25159.71,25132.28,25282.84,25223.96,25447.01,25233.89,25173.2,25124.59,25181.44,,,,,,,,,,,,,,,
,,ER(Å/Min),10975.41,10861.02,10570.14,10596.78,10160.55,10772.04,10729.5,10859.94,10906.83,,,,,,,,,,,,,,,
12/18/2018,MTOP1,Pre,28859.87,28848.61,28897.31,28826.36,28896.91,28882.37,28831.85,28841.98,26693.36,11524.23,4701.69,10579.15333,2215.72654,20.94427096,Fail,121,Q18500038.F1,,10000,15600,8090,12070,6,6
,,Post,25274.64,25087.54,25149.27,25020.8,25055.5,25064.43,25028.4,25034.45,25126.13,,,,,,,,,,,,,,,
,,ER(Å/Min),10755.69,11283.21,11244.12,11416.68,11524.23,11453.82,11410.35,11422.59,4701.69,,,,,,,,,,,,,,,
12/18/2018,MTOP1,Pre,28856.03,28795.93,28842.86,28801.97,28871.26,28850.87,28786.84,28787.21,28856.56,11447.28,10744.17,11202.79,207.3032681,1.850461073,Pass,1428,Q18510034.F1,,10000,15600,8090,12070,6,6
,,Post,25274.64,25087.54,25149.27,25020.8,25055.5,25064.43,25028.4,25034.45,25126.13,,,,,,,,,,,,,,,
,,ER(Å/Min),10744.17,11125.17,11080.77,11343.51,11447.28,11359.32,11275.32,11258.28,11191.29,,,,,,,,,,,,,,,
12/24/2018,MTOP1,Pre,29109,28896,28876,28888,29092,29090,28890,28879,29071,11463,10599,11136,261.5726477,2.34889231,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25288,25094,25228,25168,25355,25403,25123,25186,25538,,,,,,,,,,,,,,,
,,ER(Å/Min),11463,11406,10944,11160,11211,11061,11301,11079,10599,,,,,,,,,,,,,,,
